time	flx	max_v	min_t	vol fraction
4730	-3.9506	0.0010129	269.32	478286.9
4731	-3.9506	0.0010131	269.32	478286.9
4732	-3.9506	0.0010133	269.32	478286.9
4733	-3.9506	0.0010136	269.32	478286.8
4734	-3.9506	0.0010138	269.32	478286.8
4735	-3.9506	0.0010140	269.32	478286.8
4736	-3.9507	0.0010142	269.32	478286.6
4737	-3.9506	0.0010144	269.32	478286.6
4738	-3.9506	0.0010146	269.32	478286.6
4739	-3.9506	0.0010149	269.32	478286.6
4740	-3.9506	0.0010151	269.32	478286.6
4741	-3.9506	0.0010153	269.32	478286.5
4742	-3.9507	0.0010155	269.32	478286.5
4743	-3.9506	0.0010157	269.32	478286.4
4744	-3.9507	0.0010159	269.32	478286.4
4745	-3.9506	0.0010161	269.32	478286.4
4746	-3.9506	0.0010163	269.32	478286.4
4747	-3.9506	0.0010165	269.32	478286.4
4748	-3.9507	0.0010167	269.32	478286.3
4749	-3.9507	0.0010170	269.32	478286.3
4750	-3.9507	0.0010172	269.32	478286.3
4751	-3.9506	0.0010174	269.32	478286.3
4752	-3.9506	0.0010176	269.32	478286.3
4753	-3.9506	0.0010178	269.32	478286.3
4754	-3.9506	0.0010180	269.32	478286.3
4755	-3.9507	0.0010182	269.32	478286.3
4756	-3.9506	0.0010184	269.32	478286.3
4757	-3.9507	0.0010186	269.32	478286.1
4758	-3.9506	0.0010188	269.32	478286.0
4759	-3.9506	0.0010190	269.32	478286.0
4760	-3.9509	0.0010193	269.32	478285.6
4761	-3.9485	0.0010194	269.32	478285.1
4762	-3.9441	0.0010197	269.32	478284.6
4763	-3.9441	0.0010199	269.32	478284.5
4764	-3.9443	0.0010201	269.32	478284.2
4765	-3.9447	0.0010203	269.32	478283.7
4766	-3.9448	0.0010205	269.32	478283.5
4767	-3.9448	0.0010207	269.32	478283.5
4768	-3.9448	0.0010209	269.32	478283.5
4769	-3.9448	0.0010210	269.32	478283.4
4770	-3.9448	0.0010212	269.32	478283.4
4771	-3.9448	0.0010214	269.32	478283.4
4772	-3.9448	0.0010216	269.32	478283.4
4773	-3.9448	0.0010218	269.32	478283.4
4774	-3.9448	0.0010220	269.32	478283.4
4775	-3.9448	0.0010222	269.32	478283.4
4776	-3.9448	0.0010224	269.32	478283.4
4777	-3.9448	0.0010226	269.32	478283.4
4778	-3.9448	0.0010228	269.32	478283.3
4779	-3.9448	0.0010230	269.32	478283.3
4780	-3.9448	0.0010232	269.32	478283.1
4781	-3.9448	0.0010234	269.32	478282.9
4782	-3.9448	0.0010235	269.32	478282.5
4783	-3.9448	0.0010237	269.32	478282.5
4784	-3.9448	0.0010239	269.32	478282.5
4785	-3.9448	0.0010241	269.32	478282.5
4786	-3.9448	0.0010243	269.32	478282.5
4787	-3.9448	0.0010244	269.32	478282.5
4788	-3.9448	0.0010246	269.32	478282.4
4789	-3.9448	0.0010248	269.32	478282.4
4790	-3.9448	0.0010250	269.32	478282.4
4791	-3.9448	0.0010252	269.32	478282.5
4792	-3.9448	0.0010253	269.32	478282.5
4793	-3.9448	0.0010255	269.32	478282.4
4794	-3.9448	0.0010257	269.32	478282.4
4795	-3.9448	0.0010259	269.32	478282.4
4796	-3.9448	0.0010260	269.32	478282.4
4797	-3.9448	0.0010262	269.32	478282.4
4798	-3.9448	0.0010264	269.32	478282.4
4799	-3.9448	0.0010265	269.32	478282.3
4800	-3.9448	0.0010267	269.32	478282.4
4801	-3.9448	0.0010269	269.32	478282.4
4802	-3.9448	0.0010270	269.32	478282.4
4803	-3.9448	0.0010272	269.32	478282.4
4804	-3.9448	0.0010273	269.32	478282.3
4805	-3.9448	0.0010275	269.32	478282.3
4806	-3.9448	0.0010276	269.32	478282.3
4807	-3.9448	0.0010278	269.32	478282.3
4808	-3.9448	0.0010280	269.32	478282.3
4809	-3.9448	0.0010281	269.32	478282.3
4810	-3.9448	0.0010283	269.32	478282.3
4811	-3.9448	0.0010284	269.32	478282.3
4812	-3.9448	0.0010286	269.32	478282.2
4813	-3.9448	0.0010287	269.32	478282.2
4814	-3.9449	0.0010289	269.32	478282.2
4815	-3.9448	0.0010290	269.32	478282.2
4816	-3.9448	0.0010292	269.32	478282.2
4817	-3.9448	0.0010293	269.32	478282.1
4818	-3.9448	0.0010295	269.32	478282.2
4819	-3.9448	0.0010296	269.32	478282.2
4820	-3.9449	0.0010298	269.32	478282.1
4821	-3.9448	0.0010299	269.32	478282.1
4822	-3.9448	0.0010300	269.32	478282.1
4823	-3.9448	0.0010302	269.32	478282.1
4824	-3.9448	0.0010303	269.32	478281.9
4825	-3.9448	0.0010305	269.32	478281.7
4826	-3.9449	0.0010306	269.32	478281.6
4827	-3.9449	0.0010307	269.32	478281.3
4828	-3.9449	0.0010309	269.32	478281.1
4829	-3.9449	0.0010310	269.32	478280.5
4830	-3.9449	0.0010312	269.32	478280.1
4831	-3.9449	0.0010313	269.32	478279.8
4832	-3.9449	0.0010314	269.32	478279.5
4833	-3.9449	0.0010316	269.32	478279.5
4834	-3.9449	0.0010317	269.32	478279.4
4835	-3.9449	0.0010318	269.32	478279.4
4836	-3.9449	0.0010320	269.32	478279.4
4837	-3.9449	0.0010321	269.32	478279.3
4838	-3.9449	0.0010323	269.32	478279.3
4839	-3.9449	0.0010324	269.32	478279.3
4840	-3.9449	0.0010325	269.32	478279.3
4841	-3.9449	0.0010326	269.32	478279.3
4842	-3.9449	0.0010329	269.32	478279.3
4843	-3.9449	0.0010333	269.32	478279.3
4844	-3.9449	0.0010338	269.32	478279.3
4845	-3.9449	0.0010343	269.32	478279.3
4846	-3.9449	0.0010348	269.32	478279.3
4847	-3.9449	0.0010352	269.32	478279.3
4848	-3.9449	0.0010357	269.32	478279.3
4849	-3.9449	0.0010362	269.32	478279.2
4850	-3.9449	0.0010367	269.32	478279.2
4851	-3.9450	0.0010371	269.32	478279.1
4852	-3.9450	0.0010376	269.32	478279.1
4853	-3.9450	0.0010381	269.32	478279.1
4854	-3.9450	0.0010386	269.32	478279.1
4855	-3.9450	0.0010390	269.32	478279.0
4856	-3.9450	0.0010395	269.32	478278.9
4857	-3.9451	0.0010400	269.32	478278.9
4858	-3.9451	0.0010405	269.32	478278.8
4859	-3.9451	0.0010409	269.32	478278.8
4860	-3.9451	0.0010414	269.32	478278.8
4861	-3.9451	0.0010419	269.32	478278.8
4862	-3.9451	0.0010424	269.32	478278.8
4863	-3.9451	0.0010429	269.32	478278.8
4864	-3.9451	0.0010434	269.32	478278.8
4865	-3.9451	0.0010438	269.32	478278.8
4866	-3.9451	0.0010443	269.32	478278.8
4867	-3.9451	0.0010448	269.32	478278.8
4868	-3.9451	0.0010453	269.32	478278.7
4869	-3.9451	0.0010458	269.32	478278.7
4870	-3.9451	0.0010463	269.32	478278.7
4871	-3.9451	0.0010467	269.32	478278.7
4872	-3.9451	0.0010472	269.32	478278.6
4873	-3.9451	0.0010477	269.32	478278.6
4874	-3.9451	0.0010482	269.32	478278.6
4875	-3.9452	0.0010487	269.32	478278.6
4876	-3.9452	0.0010492	269.32	478278.5
4877	-3.9452	0.0010496	269.32	478278.5
4878	-3.9452	0.0010501	269.32	478278.4
4879	-3.9452	0.0010506	269.32	478278.4
4880	-3.9452	0.0010511	269.32	478278.3
4881	-3.9452	0.0010516	269.32	478278.3
4882	-3.9452	0.0010521	269.32	478278.3
4883	-3.9453	0.0010525	269.32	478278.2
4884	-3.9453	0.0010530	269.32	478278.2
4885	-3.9453	0.0010535	269.32	478278.2
4886	-3.9453	0.0010540	269.32	478278.2
4887	-3.9453	0.0010545	269.32	478278.2
4888	-3.9453	0.0010550	269.32	478278.2
4889	-3.9453	0.0010555	269.32	478278.0
4890	-3.9454	0.0010559	269.32	478278.0
4891	-3.9453	0.0010564	269.32	478277.9
4892	-3.9453	0.0010569	269.32	478277.9
4893	-3.9453	0.0010574	269.32	478277.9
4894	-3.9453	0.0010579	269.32	478277.9
4895	-3.9454	0.0010584	269.32	478277.8
4896	-3.9453	0.0010589	269.32	478277.8
4897	-3.9453	0.0010594	269.32	478277.8
4898	-3.9453	0.0010598	269.32	478277.8
4899	-3.9453	0.0010603	269.32	478277.8
4900	-3.9453	0.0010608	269.32	478277.8
4901	-3.9453	0.0010613	269.32	478277.7
4902	-3.9453	0.0010618	269.32	478277.7
4903	-3.9454	0.0010623	269.32	478277.7
4904	-3.9454	0.0010627	269.32	478277.5
4905	-3.9448	0.0010632	269.32	478277.4
4906	-3.9448	0.0010637	269.32	478277.3
4907	-3.9448	0.0010642	269.32	478277.3
4908	-3.9448	0.0010647	269.32	478277.2
4909	-3.9452	0.0010651	269.32	478276.4
4910	-3.9455	0.0010656	269.32	478275.7
4911	-3.9456	0.0010661	269.32	478274.7
4912	-3.9458	0.0010666	269.32	478274.3
4913	-3.9458	0.0010671	269.32	478274.3
4914	-3.9458	0.0010676	269.32	478274.3
4915	-3.9458	0.0010680	269.32	478274.2
4916	-3.9459	0.0010685	269.32	478274.2
4917	-3.9459	0.0010690	269.32	478274.2
4918	-3.9458	0.0010695	269.32	478274.2
4919	-3.9459	0.0010700	269.32	478274.1
4920	-3.9459	0.0010704	269.32	478274.0
4921	-3.9459	0.0010709	269.32	478273.9
4922	-3.9461	0.0010714	269.32	478273.7
4923	-3.9461	0.0010719	269.32	478273.7
4924	-3.9461	0.0010724	269.32	478273.6
4925	-3.9461	0.0010729	269.32	478273.6
4926	-3.9461	0.0010734	269.32	478273.6
4927	-3.9461	0.0010740	269.32	478273.6
4928	-3.9461	0.0010745	269.32	478273.6
4929	-3.9461	0.0010750	269.32	478273.5
4930	-3.9461	0.0010755	269.32	478273.5
4931	-3.9461	0.0010761	269.32	478273.5
4932	-3.9461	0.0010766	269.32	478273.5
4933	-3.9461	0.0010771	269.32	478273.5
4934	-3.9461	0.0010777	269.32	478273.5
4935	-3.9461	0.0010782	269.32	478273.5
4936	-3.9463	0.0010787	269.32	478273.2
4937	-3.9465	0.0010792	269.32	478273.0
4938	-3.9465	0.0010798	269.32	478273.0
4939	-3.9465	0.0010803	269.32	478272.9
4940	-3.9465	0.0010808	269.32	478272.9
4941	-3.9465	0.0010814	269.32	478272.9
4942	-3.9465	0.0010819	269.32	478272.9
4943	-3.9465	0.0010824	269.32	478272.9
4944	-3.9465	0.0010830	269.32	478272.9
4945	-3.9465	0.0010835	269.32	478272.9
4946	-3.9465	0.0010840	269.32	478272.9
4947	-3.9465	0.0010846	269.32	478272.9
4948	-3.9465	0.0010851	269.32	478272.9
4949	-3.9465	0.0010856	269.32	478272.9
4950	-3.9465	0.0010862	269.32	478272.9
4951	-3.9465	0.0010867	269.32	478272.9
4952	-3.9465	0.0010872	269.32	478272.9
4953	-3.9465	0.0010878	269.32	478272.8
4954	-3.9465	0.0010883	269.32	478272.7
4955	-3.9466	0.0010888	269.32	478272.7
4956	-3.9465	0.0010894	269.32	478272.7
4957	-3.9465	0.0010899	269.32	478272.7
4958	-3.9466	0.0010904	269.32	478272.7
4959	-3.9466	0.0010910	269.32	478272.7
4960	-3.9466	0.0010915	269.32	478272.7
4961	-3.9466	0.0010920	269.32	478272.7
4962	-3.9465	0.0010926	269.32	478272.6
4963	-3.9465	0.0010931	269.32	478272.7
4964	-3.9465	0.0010936	269.32	478272.6
4965	-3.9466	0.0010942	269.32	478272.7
4966	-3.9466	0.0010947	269.32	478272.7
4967	-3.9466	0.0010952	269.32	478272.7
4968	-3.9466	0.0010958	269.32	478272.6
4969	-3.9466	0.0010963	269.32	478272.6
4970	-3.9466	0.0010968	269.32	478272.6
4971	-3.9466	0.0010974	269.32	478272.6
4972	-3.9466	0.0010980	269.32	478272.6
4973	-3.9466	0.0010986	269.32	478272.5
4974	-3.9466	0.0010992	269.32	478272.5
4975	-3.9466	0.0010997	269.32	478272.5
4976	-3.9466	0.0011003	269.32	478272.5
4977	-3.9466	0.0011009	269.32	478272.5
4978	-3.9466	0.0011015	269.32	478272.5
4979	-3.9466	0.0011021	269.32	478272.4
4980	-3.9466	0.0011027	269.32	478272.4
4981	-3.9466	0.0011033	269.32	478272.4
4982	-3.9466	0.0011039	269.32	478272.4
4983	-3.9466	0.0011045	269.32	478272.3
4984	-3.9466	0.0011050	269.32	478272.3
4985	-3.9466	0.0011056	269.32	478272.3
4986	-3.9466	0.0011062	269.32	478272.3
4987	-3.9466	0.0011068	269.32	478272.3
4988	-3.9466	0.0011074	269.32	478272.3
4989	-3.9466	0.0011080	269.32	478271.9
4990	-3.9466	0.0011086	269.32	478271.8
4991	-3.9466	0.0011092	269.32	478271.8
4992	-3.9443	0.0011098	269.32	478271.5
4993	-3.9414	0.0011104	269.32	478270.9
4994	-3.9414	0.0011110	269.32	478270.9
4995	-3.9414	0.0011116	269.32	478270.9
4996	-3.9415	0.0011122	269.32	478270.8
4997	-3.9416	0.0011128	269.32	478270.6
4998	-3.9416	0.0011134	269.32	478270.6
4999	-3.9416	0.0011140	269.32	478270.6
5000	-3.9417	0.0011146	269.32	478270.5
5001	-3.9416	0.0011152	269.32	478270.5
5002	-3.9417	0.0011158	269.32	478270.5
5003	-3.9417	0.0011164	269.32	478270.5
5004	-3.9417	0.0011170	269.32	478270.4
5005	-3.9417	0.0011176	269.32	478270.4
5006	-3.9417	0.0011182	269.32	478270.4
5007	-3.9417	0.0011188	269.32	478270.3
5008	-3.9417	0.0011194	269.32	478270.3
5009	-3.9417	0.0011200	269.32	478270.3
5010	-3.9417	0.0011206	269.32	478270.3
5011	-3.9417	0.0011212	269.32	478270.3
5012	-3.9417	0.0011218	269.32	478270.3
5013	-3.9417	0.0011224	269.32	478270.3
5014	-3.9417	0.0011230	269.32	478270.2
5015	-3.9417	0.0011235	269.32	478270.2
5016	-3.9417	0.0011241	269.32	478270.2
5017	-3.9417	0.0011247	269.32	478270.2
5018	-3.9417	0.0011253	269.32	478270.2
5019	-3.9417	0.0011259	269.32	478270.1
5020	-3.9417	0.0011265	269.32	478270.1
5021	-3.9417	0.0011271	269.32	478270.1
5022	-3.9417	0.0011277	269.32	478270.1
5023	-3.9417	0.0011283	269.32	478270.0
5024	-3.9417	0.0011289	269.32	478269.9
5025	-3.9417	0.0011295	269.32	478269.9
5026	-3.9417	0.0011300	269.32	478269.9
5027	-3.9417	0.0011306	269.32	478269.8
5028	-3.9391	0.0011312	269.32	478269.5
5029	-3.9387	0.0011318	269.32	478269.2
5030	-3.9388	0.0011324	269.32	478268.9
5031	-3.9388	0.0011330	269.32	478268.8
5032	-3.9388	0.0011336	269.32	478268.8
5033	-3.9388	0.0011341	269.32	478268.6
5034	-3.9388	0.0011347	269.32	478268.5
5035	-3.9388	0.0011353	269.32	478268.4
5036	-3.9388	0.0011359	269.32	478268.3
5037	-3.9388	0.0011365	269.32	478268.4
5038	-3.9388	0.0011371	269.32	478268.3
5039	-3.9388	0.0011377	269.32	478268.3
5040	-3.9388	0.0011382	269.32	478268.3
5041	-3.9388	0.0011388	269.32	478268.3
5042	-3.9388	0.0011394	269.32	478268.3
5043	-3.9388	0.0011400	269.32	478268.3
5044	-3.9388	0.0011406	269.32	478268.3
5045	-3.9388	0.0011411	269.32	478268.3
5046	-3.9388	0.0011417	269.32	478268.3
5047	-3.9388	0.0011423	269.32	478268.2
5048	-3.9388	0.0011429	269.32	478268.3
5049	-3.9388	0.0011435	269.32	478268.2
5050	-3.9388	0.0011440	269.32	478268.2
5051	-3.9388	0.0011446	269.32	478268.2
5052	-3.9388	0.0011452	269.32	478268.1
5053	-3.9388	0.0011457	269.32	478268.2
5054	-3.9388	0.0011463	269.32	478268.1
5055	-3.9388	0.0011469	269.32	478268.1
5056	-3.9388	0.0011475	269.32	478268.1
5057	-3.9388	0.0011480	269.32	478268.0
5058	-3.9388	0.0011486	269.32	478268.0
5059	-3.9388	0.0011492	269.32	478268.0
5060	-3.9388	0.0011498	269.32	478268.0
5061	-3.9388	0.0011503	269.32	478268.0
5062	-3.9388	0.0011509	269.32	478268.0
5063	-3.9388	0.0011515	269.32	478267.9
5064	-3.9388	0.0011520	269.32	478267.9
5065	-3.9388	0.0011526	269.32	478267.8
5066	-3.9389	0.0011532	269.32	478267.8
5067	-3.9389	0.0011537	269.32	478267.8
5068	-3.9389	0.0011543	269.32	478267.8
5069	-3.9389	0.0011549	269.32	478267.8
5070	-3.9389	0.0011554	269.32	478267.8
5071	-3.9389	0.0011560	269.32	478267.8
5072	-3.9389	0.0011566	269.32	478267.7
5073	-3.9389	0.0011571	269.32	478267.7
5074	-3.9390	0.0011577	269.32	478267.6
5075	-3.9392	0.0011583	269.32	478267.3
5076	-3.9394	0.0011588	269.32	478267.0
5077	-3.9394	0.0011594	269.32	478267.0
5078	-3.9394	0.0011599	269.32	478267.0
5079	-3.9394	0.0011605	269.32	478267.0
5080	-3.9394	0.0011611	269.32	478267.0
5081	-3.9394	0.0011616	269.32	478267.0
5082	-3.9394	0.0011622	269.32	478267.0
5083	-3.9394	0.0011628	269.32	478267.0
5084	-3.9394	0.0011633	269.32	478266.9
5085	-3.9394	0.0011639	269.32	478267.0
5086	-3.9394	0.0011644	269.32	478266.9
5087	-3.9394	0.0011650	269.32	478266.9
5088	-3.9394	0.0011656	269.32	478266.9
5089	-3.9394	0.0011661	269.32	478266.9
5090	-3.9394	0.0011667	269.32	478267.0
5091	-3.9394	0.0011672	269.32	478266.9
5092	-3.9394	0.0011678	269.32	478266.9
5093	-3.9395	0.0011684	269.32	478266.8
5094	-3.9395	0.0011689	269.32	478266.8
5095	-3.9395	0.0011695	269.32	478266.8
5096	-3.9395	0.0011701	269.32	478266.8
5097	-3.9395	0.0011706	269.32	478266.8
5098	-3.9395	0.0011712	269.32	478266.8
5099	-3.9395	0.0011718	269.32	478266.8
5100	-3.9395	0.0011723	269.32	478266.8
5101	-3.9395	0.0011729	269.32	478266.8
5102	-3.9395	0.0011735	269.32	478266.8
5103	-3.9395	0.0011740	269.32	478266.7
5104	-3.9395	0.0011746	269.32	478266.8
5105	-3.9395	0.0011751	269.32	478266.8
5106	-3.9395	0.0011757	269.32	478266.8
5107	-3.9395	0.0011763	269.32	478266.8
5108	-3.9395	0.0011768	269.32	478266.6
5109	-3.9395	0.0011774	269.32	478266.5
5110	-3.9395	0.0011780	269.32	478266.5
5111	-3.9395	0.0011786	269.32	478266.5
5112	-3.9395	0.0011791	269.32	478266.5
5113	-3.9395	0.0011797	269.32	478266.5
5114	-3.9395	0.0011803	269.32	478266.5
5115	-3.9395	0.0011809	269.32	478266.5
5116	-3.9396	0.0011814	269.32	478266.2
5117	-3.9398	0.0011820	269.32	478265.8
5118	-3.9397	0.0011826	269.32	478265.8
5119	-3.9397	0.0011831	269.32	478265.8
5120	-3.9397	0.0011837	269.32	478265.8
5121	-3.9397	0.0011843	269.32	478265.8
5122	-3.9398	0.0011848	269.32	478265.8
5123	-3.9398	0.0011854	269.32	478265.6
5124	-3.9399	0.0011860	269.32	478265.6
5125	-3.9399	0.0011865	269.32	478265.6
5126	-3.9399	0.0011871	269.32	478265.5
5127	-3.9399	0.0011877	269.32	478265.5
5128	-3.9399	0.0011882	269.32	478265.5
5129	-3.9399	0.0011888	269.32	478265.4
5130	-3.9399	0.0011894	269.32	478265.4
5131	-3.9399	0.0011900	269.32	478265.4
5132	-3.9399	0.0011905	269.32	478265.4
5133	-3.9399	0.0011911	269.32	478265.4
5134	-3.9399	0.0011917	269.32	478265.3
5135	-3.9399	0.0011922	269.32	478265.3
5136	-3.9399	0.0011928	269.32	478265.3
5137	-3.9399	0.0011934	269.32	478265.3
5138	-3.9399	0.0011939	269.32	478265.3
5139	-3.9399	0.0011945	269.32	478265.3
5140	-3.9399	0.0011951	269.32	478265.3
5141	-3.9399	0.0011956	269.32	478265.2
5142	-3.9400	0.0011962	269.32	478265.2
5143	-3.9400	0.0011968	269.32	478265.2
5144	-3.9400	0.0011974	269.32	478265.2
5145	-3.9400	0.0011979	269.32	478265.2
5146	-3.9400	0.0011985	269.32	478265.2
5147	-3.9400	0.0011991	269.32	478265.2
5148	-3.9400	0.0011998	269.32	478265.1
5149	-3.9400	0.0012004	269.32	478265.1
5150	-3.9400	0.0012011	269.32	478265.1
5151	-3.9400	0.0012017	269.32	478265.1
5152	-3.9400	0.0012024	269.32	478265.1
5153	-3.9400	0.0012030	269.32	478265.1
5154	-3.9400	0.0012036	269.32	478265.1
5155	-3.9400	0.0012043	269.32	478265.1
5156	-3.9400	0.0012049	269.32	478265.1
5157	-3.9400	0.0012056	269.32	478265.1
5158	-3.9400	0.0012062	269.32	478265.0
5159	-3.9400	0.0012068	269.32	478265.0
5160	-3.9400	0.0012075	269.32	478265.0
5161	-3.9400	0.0012081	269.32	478264.9
5162	-3.9400	0.0012088	269.32	478265.0
5163	-3.9401	0.0012094	269.32	478264.9
5164	-3.9401	0.0012100	269.32	478264.9
5165	-3.9401	0.0012107	269.32	478264.9
5166	-3.9400	0.0012113	269.32	478264.9
5167	-3.9401	0.0012120	269.32	478264.9
5168	-3.9401	0.0012126	269.32	478264.9
5169	-3.9401	0.0012132	269.32	478264.9
5170	-3.9401	0.0012139	269.32	478264.9
5171	-3.9401	0.0012145	269.32	478264.9
5172	-3.9401	0.0012151	269.32	478264.8
5173	-3.9401	0.0012158	269.32	478264.8
5174	-3.9401	0.0012164	269.32	478264.8
5175	-3.9401	0.0012171	269.32	478264.8
5176	-3.9401	0.0012177	269.32	478264.8
5177	-3.9401	0.0012183	269.32	478264.8
5178	-3.9401	0.0012189	269.32	478264.8
5179	-3.9401	0.0012196	269.32	478264.8
5180	-3.9401	0.0012202	269.32	478264.8
5181	-3.9401	0.0012208	269.32	478264.8
5182	-3.9401	0.0012215	269.32	478264.8
5183	-3.9401	0.0012221	269.32	478264.8
5184	-3.9401	0.0012227	269.32	478264.8
5185	-3.9401	0.0012233	269.32	478264.8
5186	-3.9401	0.0012240	269.32	478264.8
5187	-3.9401	0.0012246	269.32	478264.8
5188	-3.9401	0.0012252	269.32	478264.8
5189	-3.9401	0.0012258	269.32	478264.8
5190	-3.9401	0.0012264	269.32	478264.8
5191	-3.9401	0.0012271	269.32	478264.8
5192	-3.9401	0.0012277	269.32	478264.8
5193	-3.9401	0.0012283	269.32	478264.8
5194	-3.9401	0.0012289	269.32	478264.7
5195	-3.9401	0.0012296	269.32	478264.7
5196	-3.9401	0.0012302	269.32	478264.4
5197	-3.9401	0.0012308	269.32	478264.3
5198	-3.9401	0.0012314	269.32	478264.3
5199	-3.9401	0.0012320	269.32	478264.3
5200	-3.9401	0.0012326	269.32	478264.3
5201	-3.9401	0.0012333	269.32	478264.3
5202	-3.9401	0.0012339	269.32	478264.3
5203	-3.9401	0.0012345	269.32	478264.3
5204	-3.9401	0.0012351	269.32	478264.3
5205	-3.9401	0.0012357	269.32	478264.3
5206	-3.9401	0.0012363	269.32	478264.2
5207	-3.9398	0.0012369	269.32	478263.8
5208	-3.9398	0.0012376	269.32	478263.8
5209	-3.9398	0.0012382	269.32	478263.8
5210	-3.9398	0.0012388	269.32	478263.8
5211	-3.9398	0.0012394	269.32	478263.7
5212	-3.9398	0.0012400	269.32	478263.0
5213	-3.9398	0.0012406	269.32	478262.7
5214	-3.9398	0.0012412	269.32	478262.7
5215	-3.9398	0.0012418	269.32	478262.7
5216	-3.9398	0.0012424	269.32	478262.7
5217	-3.9398	0.0012430	269.32	478262.6
5218	-3.9398	0.0012436	269.32	478262.6
5219	-3.9398	0.0012442	269.32	478262.6
5220	-3.9398	0.0012449	269.32	478262.6
5221	-3.9398	0.0012455	269.32	478262.6
5222	-3.9398	0.0012461	269.32	478262.6
5223	-3.9398	0.0012467	269.32	478262.5
5224	-3.9398	0.0012473	269.32	478262.5
5225	-3.9398	0.0012479	269.32	478262.5
5226	-3.9398	0.0012485	269.32	478262.5
5227	-3.9399	0.0012491	269.32	478262.4
5228	-3.9399	0.0012497	269.32	478262.4
5229	-3.9398	0.0012503	269.32	478262.4
5230	-3.9399	0.0012509	269.32	478262.3
5231	-3.9399	0.0012515	269.32	478262.3
5232	-3.9399	0.0012521	269.32	478262.3
5233	-3.9399	0.0012527	269.32	478262.3
5234	-3.9399	0.0012533	269.32	478262.3
5235	-3.9399	0.0012539	269.32	478262.3
5236	-3.9399	0.0012545	269.32	478262.3
5237	-3.9399	0.0012551	269.32	478262.3
5238	-3.9399	0.0012557	269.32	478262.3
5239	-3.9399	0.0012563	269.32	478262.3
5240	-3.9399	0.0012569	269.32	478262.3
5241	-3.9399	0.0012574	269.32	478262.3
5242	-3.9399	0.0012580	269.32	478262.3
5243	-3.9399	0.0012586	269.32	478262.3
5244	-3.9399	0.0012592	269.32	478262.3
5245	-3.9399	0.0012598	269.32	478262.3
5246	-3.9399	0.0012604	269.32	478262.2
5247	-3.9399	0.0012610	269.32	478262.3
5248	-3.9399	0.0012615	269.32	478262.3
5249	-3.9399	0.0012621	269.32	478262.2
5250	-3.9399	0.0012627	269.32	478262.2
5251	-3.9399	0.0012633	269.32	478262.2
5252	-3.9399	0.0012639	269.32	478262.2
5253	-3.9399	0.0012645	269.32	478262.2
5254	-3.9399	0.0012650	269.32	478262.2
5255	-3.9399	0.0012656	269.32	478262.2
5256	-3.9399	0.0012662	269.32	478262.1
5257	-3.9399	0.0012668	269.32	478262.1
5258	-3.9382	0.0012673	269.32	478261.5
5259	-3.9372	0.0012679	269.32	478261.0
5260	-3.9361	0.0012685	269.32	478260.9
5261	-3.9361	0.0012691	269.32	478260.9
5262	-3.9361	0.0012697	269.32	478260.9
5263	-3.9361	0.0012702	269.32	478260.9
5264	-3.9361	0.0012708	269.32	478260.9
5265	-3.9362	0.0012714	269.32	478260.8
5266	-3.9330	0.0012720	269.32	478260.6
5267	-3.9330	0.0012726	269.32	478260.6
5268	-3.9330	0.0012732	269.32	478260.5
5269	-3.9330	0.0012737	269.32	478260.5
5270	-3.9330	0.0012743	269.32	478260.5
5271	-3.9330	0.0012749	269.32	478260.5
5272	-3.9330	0.0012755	269.32	478260.5
5273	-3.9330	0.0012761	269.32	478260.5
5274	-3.9330	0.0012767	269.32	478260.5
5275	-3.9330	0.0012773	269.32	478260.5
5276	-3.9330	0.0012778	269.32	478260.5
5277	-3.9330	0.0012784	269.32	478260.5
5278	-3.9330	0.0012790	269.32	478260.5
5279	-3.9330	0.0012796	269.32	478260.4
5280	-3.9330	0.0012801	269.32	478260.4
5281	-3.9330	0.0012807	269.32	478260.4
5282	-3.9330	0.0012813	269.32	478260.4
5283	-3.9330	0.0012818	269.32	478260.4
5284	-3.9330	0.0012824	269.32	478260.4
5285	-3.9330	0.0012830	269.32	478260.4
5286	-3.9331	0.0012835	269.32	478260.3
5287	-3.9330	0.0012841	269.32	478260.4
5288	-3.9330	0.0012847	269.32	478260.3
5289	-3.9330	0.0012852	269.32	478260.3
5290	-3.9330	0.0012858	269.32	478260.4
5291	-3.9331	0.0012864	269.32	478260.4
5292	-3.9331	0.0012869	269.32	478260.3
5293	-3.9331	0.0012875	269.32	478260.3
5294	-3.9331	0.0012880	269.32	478260.3
5295	-3.9331	0.0012886	269.32	478260.3
5296	-3.9331	0.0012891	269.32	478260.3
5297	-3.9331	0.0012897	269.32	478260.3
5298	-3.9331	0.0012903	269.32	478260.3
5299	-3.9331	0.0012908	269.32	478260.3
5300	-3.9331	0.0012914	269.32	478260.3
5301	-3.8460	0.0012915	269.32	477974.0
